gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000078549.14	2406	103	700	13	3137	223	1674	13	523	122	706	3206	285	7727	1561	1
ENSG00000078579.8	2	2	17	0	5	1	4	0	6	1	3	4	0	0	7	12
ENSG00000078589.12	1	6	17	0	29	8	4	0	11	5	6	4	18	2	5	2
ENSG00000078596.10	224	179	1080	46	1309	155	692	196	1380	219	4221	189	2322	33	792	161
ENSG00000078618.20	1412	3789	3807	3781	3203	4461	2894	2459	2865	3672	3235	3079	3034	3447	3385	3551
ENSG00000078668.13	1268	1854	2604	2343	2018	1712	2959	3218	2103	1894	2746	2007	2443	2205	2279	1959
ENSG00000078674.17	1923	2494	3986	1358	4447	1973	3086	2235	3377	3798	3775	5562	3273	8645	5217	2280
ENSG00000078687.17	656	602	912	527	1059	839	756	817	888	334	1140	604	889	372	648	468
ENSG00000078699.21	265	1675	1101	623	1463	1219	946	3403	1149	1214	1224	1099	941	1811	1065	612
ENSG00000078725.12	2	7	9	1	5	1	9	1	8	251	0	30	22	76	9	109
ENSG00000078747.13	191	984	874	627	1162	887	640	576	876	2449	1234	1266	1146	1733	884	506
ENSG00000078795.16	4	5	6	15	1	6	2	2	5	3	3	6	1	0	7	6
ENSG00000078804.12	313	658	853	418	1289	405	1206	4061	2497	625	2701	631	2694	366	1202	944
ENSG00000078808.16	1622	3113	3952	5452	2025	3559	3515	1895	2585	1689	3026	2647	2373	1998	2399	3959
ENSG00000078814.15	136	64	177	28	100	39	132	350	203	51	80	41	56	60	95	53
ENSG00000078898.6	2	0	0	0	0	0	0	0	0	0	0	12	0	1	1	0
ENSG00000078900.14	407	53	305	6	642	110	555	280	77	46	5	515	8	27	1368	13
ENSG00000078902.15	693	651	1168	725	799	778	1224	1051	1115	732	1308	765	904	731	922	1412
ENSG00000078967.12	364	457	613	661	524	980	743	825	526	410	495	383	581	508	410	433
ENSG00000079101.16	19	45	30	27	43	39	22	35	38	31	5	94	9	70	36	233
ENSG00000079102.16	201	315	693	4	796	10	425	487	669	117	1093	177	857	68	494	423
ENSG00000079112.9	1	53	7	0	7	1	8	0	13	0	17	1	1	1	4	1
ENSG00000079134.11	665	1656	1298	881	1380	1843	1047	850	1093	1552	1437	1163	1122	1275	1066	836
ENSG00000079150.17	123	796	648	126	508	137	383	220	778	409	915	581	826	167	316	218
ENSG00000079156.16	43	86	109	10	111	6	114	338	82	21	277	38	107	21	67	78
ENSG00000079215.13	191	2615	512	1377	847	762	305	18	389	1422	36	946	193	4707	1048	332
ENSG00000079246.15	2348	5627	6535	6090	6728	8265	5239	5023	5408	6474	5636	9183	5823	9307	6143	5820
ENSG00000079257.7	111	371	726	157	624	150	473	77	432	495	264	982	1167	496	1369	4322
ENSG00000079263.18	30	31	81	77	64	68	48	5	56	25	17	34	34	25	63	34
ENSG00000079277.19	301	1989	1208	667	1269	950	1014	495	1416	1631	1662	1158	1829	1397	1055	827
ENSG00000079308.16	1976	3167	14882	3941	18933	2357	12981	1392	20466	8178	41355	4007	49410	3426	9222	1416
ENSG00000079313.12	434	788	935	347	607	592	668	814	917	448	559	766	594	691	791	668
ENSG00000079332.14	1369	3235	3277	3075	2532	2959	3017	2194	3033	2812	3954	2536	3381	2415	2155	2947
ENSG00000079335.18	158	190	400	72	1161	237	220	66	300	281	413	471	276	304	939	85
ENSG00000079337.15	3060	5862	4825	3029	2051	1569	2764	1336	3400	22934	2956	8293	1529	7944	3025	2566
ENSG00000079385.21	84	535	232	184	371	46	242	109	200	191	72	117	192	79	429	79
ENSG00000079387.13	94	397	380	296	504	509	229	235	341	422	541	486	426	571	396	187
ENSG00000079393.20	1	1	0	1	3	1	1	0	3	2	0	0	0	0	1	0
ENSG00000079432.7	867	2467	3392	1195	2194	1073	1611	818	3814	1992	2123	2197	2564	2189	3533	2059
ENSG00000079435.9	48	75	177	43	113	57	138	134	155	57	78	67	82	84	120	34
ENSG00000079459.12	1838	791	2685	2326	2346	3255	2965	1267	2087	3115	1942	2389	1162	3391	3038	1579
ENSG00000079462.7	497	372	486	679	172	551	566	2349	265	408	114	370	74	598	298	961
ENSG00000079482.12	131	779	282	101	511	208	212	97	302	439	887	262	340	383	342	101
ENSG00000079557.4	1	0	1	1	1	0	0	0	10	0	2	0	0	0	1	0
ENSG00000079616.12	1005	710	1227	2640	815	2845	1250	3492	937	1569	556	931	409	855	689	1153
ENSG00000079689.13	1	79	0	0	0	0	2067	33373	15	7	0	0	26	0	0	0
ENSG00000079691.17	125	1763	514	310	721	414	324	596	417	659	437	772	426	555	868	633
ENSG00000079739.15	292	2921	1065	1961	850	2067	940	1590	813	1296	1534	2126	1081	1221	677	3912
ENSG00000079785.14	915	1794	2463	1027	2235	2592	1898	1950	2130	2308	2460	2149	2358	2419	2009	1945
ENSG00000079805.16	839	3053	2606	3322	4357	8925	2060	2126	2583	3235	2281	4534	2268	4738	3149	2939
ENSG00000079819.17	1378	3855	2773	596	7182	1527	3071	427	3169	1976	5223	13044	6112	3905	4403	1119
ENSG00000079841.18	0	79	0	0	12	2	8	72	1	10	14	13	79	6	5	16
ENSG00000079931.14	34	766	360	25	229	28	317	20	145	25	149	107	63	11	360	550
ENSG00000079950.13	573	2160	1581	1364	2052	759	1537	705	1639	1259	2780	1721	2466	1698	1553	1243
ENSG00000079974.17	552	839	1414	261	2296	552	1453	314	867	1310	743	2616	578	1757	3910	699
ENSG00000079999.13	1257	936	2304	4715	1845	9058	2122	2337	1375	1388	1257	1544	822	1219	1477	2169
ENSG00000080007.7	7	55	23	1	15	0	10	11	75	41	60	123	47	9	24	5
ENSG00000080031.9	3	23	66	7	41	14	58	499	29	31	67	221	30	593	47	316
ENSG00000080166.15	36	24	64	0	98	5	33	1	118	21	82	12	103	84	114	6
ENSG00000080189.14	1475	1664	2349	3536	1600	3455	2437	3639	1861	2544	1777	1767	1074	2318	1652	2097
ENSG00000080200.9	210	387	952	482	1255	364	469	354	741	860	1781	843	1017	1007	1207	500
ENSG00000080224.17	3	11	35	48	50	124	13	4	36	21	29	5	2	34	46	6
ENSG00000080293.9	4	13	1	4	11	51	22	11	3	0	4	1	2	1	7	3
ENSG00000080298.15	495	470	758	388	1892	628	768	395	517	919	623	1455	374	1102	2671	235
ENSG00000080345.17	401	1731	1393	1099	1600	1665	882	990	1159	1480	1661	1492	1273	1896	1401	907
ENSG00000080371.5	449	1916	1513	1216	1647	1020	1275	990	1840	1676	1834	1436	2775	1627	1329	1131
ENSG00000080493.14	6	1031	149	105	163	21	48	45	150	304	245	1090	275	165	207	1742
ENSG00000080503.21	912	5208	3682	412	4418	622	2086	789	3804	4091	5150	3657	4578	3108	3937	1724
ENSG00000080511.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080546.13	570	2162	1162	569	1352	259	1205	519	830	551	1482	1043	1478	924	1351	883
ENSG00000080561.13	25	100	134	20	209	17	114	31	149	80	485	90	366	78	177	66
ENSG00000080572.12	134	1	64	0	214	29	157	1	16	31	0	73	2	1	315	1
ENSG00000080573.6	322	683	2373	206	1046	87	941	683	1559	125	2083	169	1250	123	839	465
ENSG00000080603.16	32	178	73	70	171	59	72	83	119	128	140	174	138	184	152	65
ENSG00000080608.9	337	887	875	1402	790	1492	811	537	511	962	558	959	793	820	799	1022
ENSG00000080618.13	0	2	0	0	1	5	0	1	0	6	0	0	0	2	0	0
ENSG00000080644.15	0	21	26	3	2	2	3	11	1	28	0	2	1	30	0	2
ENSG00000080709.14	5	21	33	8	13	42	30	8	15	10	50	16	21	19	17	1
ENSG00000080802.18	264	583	695	1115	835	583	481	489	587	878	804	670	594	826	672	532
ENSG00000080815.18	660	1980	1464	1584	1758	2138	1281	1226	1401	1089	1843	1682	1345	1656	1463	1410
ENSG00000080819.6	217	466	669	877	612	732	471	413	350	323	582	720	441	519	540	456
ENSG00000080822.16	227	1236	1622	680	1542	995	1099	599	1811	1016	2261	1453	2401	1153	1183	706
ENSG00000080823.21	1015	894	886	472	1392	921	1298	296	787	1648	678	1358	460	834	2091	325
ENSG00000080824.18	15970	20133	21865	44591	30579	27720	20223	15841	17926	26710	13640	27463	17510	31055	42637	17661
ENSG00000080839.11	106	199	174	101	198	220	136	775	164	127	176	174	154	307	139	69
ENSG00000080845.17	1228	2156	2309	1230	2136	1689	2293	5071	2209	1964	2605	2561	2849	2965	2052	1442
ENSG00000080854.14	30	12	191	12	368	0	174	47	119	27	655	219	358	466	616	107
ENSG00000080910.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080947.14	108	425	308	41	426	137	232	133	232	163	395	276	181	223	330	146
ENSG00000080986.12	40	59	147	715	276	1142	133	593	63	78	198	114	55	46	48	60
ENSG00000081014.10	49	428	359	187	308	193	225	167	278	322	488	358	460	480	365	243
ENSG00000081019.13	157	691	639	203	846	474	369	198	672	805	849	654	719	823	628	279
ENSG00000081026.18	43	497	213	148	505	228	168	166	298	938	518	300	407	269	324	288
ENSG00000081041.8	17	27	1770	3403	452	59	427	41	2666	177	80	180	1061	143	3930	1543
ENSG00000081051.7	6	11	10	0	2	1	10	2	6	3	21	4	2	3	1	0
ENSG00000081052.11	35	3785	87	11	136	23	120	219	124	276	439	117	408	21	38	92
ENSG00000081059.19	853	92	895	251	1407	215	975	222	326	228	59	753	104	595	3381	141
ENSG00000081087.14	151	904	1017	498	735	230	823	314	772	223	1702	439	1636	349	573	623
ENSG00000081138.13	2	1	0	1	0	1	0	3	0	2	0	6	3	27	2	2
ENSG00000081148.11	193	80	500	714	804	1294	136	10	579	2858	75	86	28	85	433	41
ENSG00000081154.11	855	3246	3605	2841	4571	2915	2371	1700	4477	3600	4480	3791	4648	3754	3516	2599
ENSG00000081177.18	349	828	873	394	1172	1001	689	573	766	560	1167	817	888	730	1078	612
ENSG00000081181.7	17	1396	65	50	59	148	84	669	128	26	51	110	109	130	67	29
ENSG00000081189.14	345	897	1273	155	1274	186	899	689	1168	1343	1634	625	1936	439	920	394
ENSG00000081237.18	31	383	681	152	724	377	335	45	788	247	231	384	1007	418	705	185
ENSG00000081248.10	0	1	0	2	0	1	3	4	1	0	3	1	3	0	0	0
ENSG00000081277.12	4	17	16	0	227	114	27	7	8	19	8	10	11	32	2	0
ENSG00000081307.12	381	1258	1040	843	1218	1085	773	500	756	1610	1036	1248	954	1033	1083	741
ENSG00000081320.10	34	323	453	523	607	600	305	119	774	3025	228	1216	893	1410	342	547
ENSG00000081377.16	167	669	631	251	1235	531	337	204	707	697	906	752	1372	805	998	550
ENSG00000081386.12	90	424	291	85	513	261	145	170	257	400	466	366	311	692	394	162
ENSG00000081479.12	6	81	4	20	186	328	15	8	21	608	117	0	1	14	45	911
ENSG00000081665.13	230	587	496	358	661	223	418	267	410	821	621	757	369	925	560	437
ENSG00000081692.12	585	432	590	983	349	975	719	710	505	356	320	412	259	275	388	678
ENSG00000081721.11	232	352	548	494	322	562	447	571	338	302	408	392	295	257	285	417
ENSG00000081760.16	392	860	779	1010	666	1214	969	3810	648	860	664	892	391	648	691	1260
ENSG00000081791.8	688	1716	2010	1484	1688	824	1776	1190	1753	1437	2283	2350	1961	3114	1726	1283
ENSG00000081800.8	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000081803.15	184	781	689	53	803	258	718	1205	561	583	4505	898	827	343	675	826
ENSG00000081818.3	21	85	164	5	159	16	86	9	216	36	253	56	247	118	103	14
ENSG00000081842.17	0	1	7	9	12	6	2	0	4	6	11	7	0	0	7	11
ENSG00000081853.14	8	58	64	93	106	5	19	4	120	398	182	57	94	34	72	50
ENSG00000081870.11	657	585	790	952	915	1121	1138	1020	587	527	626	750	404	520	1124	875
ENSG00000081913.13	174	256	340	110	508	234	258	306	411	167	410	306	330	273	523	173
ENSG00000081923.11	204	271	918	449	1379	379	575	695	770	1329	784	3173	1301	4962	1405	646
ENSG00000081985.10	1	231	29	21	49	70	11	11	8	6	13	5	121	5	2	3
ENSG00000082014.16	712	1942	3291	515	1045	1079	2621	1177	1848	1201	1140	2009	1299	3628	3714	17235
ENSG00000082068.8	591	681	880	868	775	1465	824	771	755	620	871	757	662	1075	596	746
ENSG00000082074.15	46	308	378	64	305	177	263	29	336	111	139	159	339	201	346	102
ENSG00000082126.17	1	5	2	4	6	1	3	8	7	4	1	7	5	8	1	9
ENSG00000082146.12	207	466	601	244	554	392	400	263	418	348	547	575	339	439	550	328
ENSG00000082153.17	784	3027	3616	2946	3853	5218	2476	2030	3516	2958	3037	4285	4140	3724	2870	3829
ENSG00000082175.14	2188	702	1552	6	7941	451	5510	122	1753	571	9982	4725	1063	751	3931	40
ENSG00000082196.20	198	246	282	124	424	255	443	1160	361	172	1457	235	385	275	240	113
ENSG00000082212.11	188	748	850	547	909	844	593	378	681	665	914	791	1111	673	922	466
ENSG00000082213.17	73	444	379	543	791	1062	282	370	339	432	468	574	562	767	572	304
ENSG00000082258.12	341	2006	1300	468	1637	1025	775	572	1102	1390	1626	1632	1419	2234	1354	627
ENSG00000082269.16	77	902	417	472	533	239	230	254	447	403	550	596	400	592	503	126
ENSG00000082293.12	0	2	7	0	2	2	0	0	1	2	2	0	2	0	8	0
ENSG00000082397.17	232	458	896	109	1527	141	607	460	655	148	1024	311	1373	246	1559	411
ENSG00000082438.15	103	1458	339	275	851	116	255	577	347	733	357	379	1457	230	490	523
ENSG00000082458.11	1578	611	2144	1577	1995	2121	1676	2141	1614	1628	1862	1591	949	2090	1669	1281
ENSG00000082482.13	8	88	31	133	42	41	20	1	14	233	15	92	62	91	67	48
ENSG00000082497.11	92	33	285	1	514	136	228	102	328	429	766	333	60	363	483	126
ENSG00000082512.14	536	1234	2725	1227	2270	626	1907	1634	2077	1347	6270	1476	3146	838	1397	1267
ENSG00000082515.17	371	398	562	758	326	477	659	700	401	473	427	409	344	631	404	571
ENSG00000082516.8	184	663	690	622	674	580	388	269	528	878	680	684	619	1071	688	404
ENSG00000082556.10	11	22	1	0	6	0	1	0	0	5	0	22	0	36	0	0
ENSG00000082641.15	3704	8925	9492	3972	9892	2429	10549	3133	10822	5933	18279	9303	10287	5238	10179	5858
ENSG00000082684.14	33	54	324	27	122	167	113	219	259	168	290	117	44	96	92	72
ENSG00000082701.14	238	1087	967	1150	1525	1071	626	781	915	1186	1664	1192	1054	1543	1222	877
ENSG00000082781.11	1131	2682	2204	7169	2723	4739	4250	2041	1781	3087	4240	6456	2544	3726	1871	20912
ENSG00000082805.19	191	892	1086	671	1918	1077	674	358	1237	1223	2503	1189	2088	1034	1436	797
ENSG00000082898.16	2103	7816	5736	5537	7729	7596	3293	2963	4566	5729	5603	6252	4148	7125	6184	3143
ENSG00000082929.8	15	0	15	11	6	6	8	2	10	12	0	2	0	0	10	2
ENSG00000082996.19	356	1191	1196	587	1262	592	948	580	1391	1632	1678	983	1628	988	989	693
ENSG00000083067.22	15	98	49	8	24	17	21	14	61	38	38	62	38	60	11	22
ENSG00000083093.9	65	323	310	440	333	322	175	111	171	374	275	343	217	407	339	222
ENSG00000083097.14	154	1422	980	377	1110	256	542	451	774	455	1244	1049	858	1249	919	486
ENSG00000083099.10	429	1032	953	1255	920	581	807	589	747	534	786	1079	752	923	1283	882
ENSG00000083123.14	168	810	544	614	594	388	364	197	444	356	932	508	454	434	464	311
ENSG00000083168.9	344	1784	1110	449	1800	449	685	702	1358	1517	1878	1381	1651	3551	1354	592
ENSG00000083223.17	225	944	519	318	684	427	354	290	445	761	553	696	520	1135	588	348
ENSG00000083290.19	384	1409	1005	247	1409	744	767	774	1204	448	1694	1165	1321	948	1260	978
ENSG00000083307.10	152	813	560	424	704	545	320	85	340	1848	4	956	20	1424	995	1
ENSG00000083312.17	494	3515	2041	2180	2376	1303	1326	1040	1475	2574	3274	2699	2161	4222	2171	1556
ENSG00000083444.16	2121	8573	3996	1797	1776	2672	4173	4834	2490	1327	5650	3589	1860	2418	2284	6876
ENSG00000083454.21	5	1	51	17	16	19	38	94	11	6	5	10	10	13	9	16
ENSG00000083457.11	536	368	545	314	307	489	732	1086	280	160	336	333	280	215	242	424
ENSG00000083520.14	423	992	1001	577	1256	919	745	548	1181	1119	1184	1310	1228	2029	1095	734
ENSG00000083535.15	82	467	467	164	658	386	292	124	415	602	438	795	571	699	606	210
ENSG00000083544.13	671	518	788	177	640	568	765	854	750	436	887	622	635	987	613	519
ENSG00000083622.8	2	3	0	3	1	5	0	0	0	0	0	0	0	0	0	0
ENSG00000083635.7	64	190	256	207	297	443	162	128	208	331	241	263	271	450	194	170
ENSG00000083642.18	308	933	1063	233	1201	794	721	663	926	696	1751	951	1020	1362	1044	346
ENSG00000083720.12	163	326	1087	382	1330	1918	506	535	855	365	2010	836	1905	545	590	568
ENSG00000083750.12	199	424	685	395	597	589	431	529	664	476	746	463	590	507	478	483
ENSG00000083782.7	0	1	2	8	0	1	1	1	0	4	3	33	5	11	3	30
ENSG00000083799.17	260	1145	1276	912	1211	329	770	319	1417	1110	1823	954	1499	1070	1021	979
ENSG00000083807.9	341	76	163	183	88	246	269	433	94	70	69	90	48	126	103	182
ENSG00000083812.11	109	217	172	108	200	136	195	165	265	101	219	212	234	149	269	186
ENSG00000083814.13	157	112	351	106	302	134	299	75	200	125	225	279	169	106	362	502
ENSG00000083817.8	66	209	201	118	165	111	162	94	120	93	152	120	110	120	164	173
ENSG00000083828.15	94	125	225	164	229	165	119	35	172	205	130	221	205	300	184	142
ENSG00000083838.15	453	564	613	271	370	198	666	433	525	260	413	547	238	405	619	601
ENSG00000083844.10	224	1311	794	192	1107	380	512	316	666	494	779	1118	709	911	1165	466
ENSG00000083845.8	35222	11177	22130	17177	7452	15830	32276	30849	13541	7900	8540	14364	6952	18663	10061	19806
ENSG00000083857.13	160	3153	1160	1148	1565	44	613	418	1257	2600	1722	2425	1327	2680	2051	2160
ENSG00000083896.12	819	2849	2281	1561	2690	2095	1568	1030	2366	2762	2222	2280	2164	2790	2290	1096
ENSG00000083937.8	319	959	1324	1595	1607	1637	1146	652	1313	750	1625	1533	1869	1250	1442	1277
ENSG00000084070.11	376	535	1289	432	1160	550	1104	611	1281	603	670	881	1408	657	1412	537
ENSG00000084072.16	1302	1339	1436	1249	1551	2060	1784	1617	1309	1594	1199	1126	988	1261	1143	1420
ENSG00000084073.8	361	1338	1744	1779	1670	1483	1064	658	1541	948	3542	1487	1954	1351	1417	1301
ENSG00000084090.13	2261	2641	3857	4883	3324	6124	3533	4606	2714	4638	2336	2787	2141	3392	3417	2508
ENSG00000084092.6	396	672	873	1964	655	1069	710	478	549	723	766	1123	398	1281	851	564
ENSG00000084093.15	220	2214	868	1061	1198	1038	514	227	774	1745	1285	1644	710	1535	1210	723
ENSG00000084110.10	3	27	27	3	44	125	54	276	92	9	19	39	27	104	9	20
ENSG00000084112.14	266	2561	1372	592	2096	888	887	619	1690	975	1437	1658	2019	1621	2046	1020
ENSG00000084207.15	23765	8518	11941	32826	6569	21779	19452	20184	7241	9443	5194	8290	3226	5683	9553	12043
ENSG00000084234.16	2166	17714	11156	10230	10724	7509	7032	3179	11617	6457	16135	16425	14367	11109	10000	10180
ENSG00000084444.13	88	259	227	77	242	114	187	198	183	90	163	194	274	188	273	178
ENSG00000084453.16	0	88	17	188	1	1	1	0	4	447	0	11	1	1	2	0
ENSG00000084463.7	515	1264	1815	2289	2091	2574	1252	815	2248	2112	1302	2016	1860	2218	2045	1261
ENSG00000084623.11	3164	2803	4261	8915	2503	5908	4499	4209	3421	3010	2917	3857	2450	4219	2736	4965
ENSG00000084628.9	12	14	4	11	16	31	27	136	2	7	22	4	2	4	5	6
ENSG00000084636.17	1614	2524	2792	317	2117	440	7568	5222	3682	3949	7329	5117	4418	527	1404	4878
ENSG00000084652.15	1195	2496	2667	2582	2435	3377	2352	2109	2800	1710	2627	2428	2193	1945	2449	2953
ENSG00000084674.14	2	6	5	0	21	0	20	11	4	2	17	9	64	1	2	16
ENSG00000084676.15	319	1714	1599	414	1892	808	906	698	1985	1446	2401	1223	2299	1095	1680	742
ENSG00000084693.15	431	851	929	1051	1074	2149	925	804	887	1014	869	1208	624	1140	1170	1142
ENSG00000084710.13	2	133	129	7	103	116	123	651	105	69	203	61	56	49	92	111
ENSG00000084731.14	81	420	430	882	378	488	232	329	422	372	452	398	479	247	238	422
